Stationsnamn;Stationsnummer;Stationsnät;Mäthöjd (meter över marken)
Kölaråsen;104600;SMHIs stationsnät;2.0

Parameternamn;Beskrivning;Enhet
Lufttemperatur;medelvärde 1 dygn, 1 gång/dygn, kl 00;celsius

Tidsperiod (fr.o.m);Tidsperiod (t.o.m);Höjd (meter över havet);Latitud (decimalgrader);Longitud (decimalgrader)
1945-01-01 00:00:00;1949-11-30 23:59:59;340.0;60.2663;14.3637

Från Datum Tid (UTC);Till Datum Tid (UTC);Representativt dygn;Lufttemperatur;Kvalitet;;Tidsutsnitt:
1947-09-27 00:00:01;1947-09-28 00:00:00;1947-09-27;10.9;Y
1947-09-28 00:00:01;1947-09-29 00:00:00;1947-09-28;9.7;Y
1947-09-29 00:00:01;1947-09-30 00:00:00;1947-09-29;4.6;Y
1947-09-30 00:00:01;1947-10-01 00:00:00;1947-09-30;5.2;Y
1947-10-01 00:00:01;1947-10-02 00:00:00;1947-10-01;1.7;Y
1947-10-02 00:00:01;1947-10-03 00:00:00;1947-10-02;3.7;Y
1947-10-03 00:00:01;1947-10-04 00:00:00;1947-10-03;5.7;Y
1947-10-04 00:00:01;1947-10-05 00:00:00;1947-10-04;8.1;Y
1947-10-05 00:00:01;1947-10-06 00:00:00;1947-10-05;9.7;Y
1947-10-06 00:00:01;1947-10-07 00:00:00;1947-10-06;9.2;Y
1947-10-07 00:00:01;1947-10-08 00:00:00;1947-10-07;6.5;Y
1947-10-08 00:00:01;1947-10-09 00:00:00;1947-10-08;2.3;Y
1947-10-09 00:00:01;1947-10-10 00:00:00;1947-10-09;4.1;Y
1947-10-10 00:00:01;1947-10-11 00:00:00;1947-10-10;8.3;Y
1947-10-11 00:00:01;1947-10-12 00:00:00;1947-10-11;10.2;Y
1947-10-12 00:00:01;1947-10-13 00:00:00;1947-10-12;11.6;Y
1947-10-13 00:00:01;1947-10-14 00:00:00;1947-10-13;12.0;Y
1947-10-14 00:00:01;1947-10-15 00:00:00;1947-10-14;6.3;Y
1947-10-15 00:00:01;1947-10-16 00:00:00;1947-10-15;6.1;Y
1947-10-16 00:00:01;1947-10-17 00:00:00;1947-10-16;5.1;Y
1947-10-17 00:00:01;1947-10-18 00:00:00;1947-10-17;2.5;Y
1947-10-18 00:00:01;1947-10-19 00:00:00;1947-10-18;1.2;Y
1947-10-19 00:00:01;1947-10-20 00:00:00;1947-10-19;-0.7;Y
1947-10-20 00:00:01;1947-10-21 00:00:00;1947-10-20;8.9;Y
1947-10-21 00:00:01;1947-10-22 00:00:00;1947-10-21;7.6;Y
1947-10-22 00:00:01;1947-10-23 00:00:00;1947-10-22;-0.8;Y
1947-10-23 00:00:01;1947-10-24 00:00:00;1947-10-23;2.1;Y
1947-10-24 00:00:01;1947-10-25 00:00:00;1947-10-24;0.2;Y
1947-10-25 00:00:01;1947-10-26 00:00:00;1947-10-25;1.1;Y
1947-10-26 00:00:01;1947-10-27 00:00:00;1947-10-26;2.9;Y
1947-10-27 00:00:01;1947-10-28 00:00:00;1947-10-27;-0.1;Y
1947-10-28 00:00:01;1947-10-29 00:00:00;1947-10-28;1.9;Y
1947-10-29 00:00:01;1947-10-30 00:00:00;1947-10-29;0.5;Y
1947-10-30 00:00:01;1947-10-31 00:00:00;1947-10-30;-1.9;Y
1947-10-31 00:00:01;1947-11-01 00:00:00;1947-10-31;-4.6;Y
1947-11-01 00:00:01;1947-11-02 00:00:00;1947-11-01;-2.2;Y
1947-11-02 00:00:01;1947-11-03 00:00:00;1947-11-02;1.1;Y
1947-11-03 00:00:01;1947-11-04 00:00:00;1947-11-03;5.9;Y
1947-11-04 00:00:01;1947-11-05 00:00:00;1947-11-04;6.0;Y
1947-11-05 00:00:01;1947-11-06 00:00:00;1947-11-05;4.5;Y
1947-11-06 00:00:01;1947-11-07 00:00:00;1947-11-06;-0.3;Y
1947-11-07 00:00:01;1947-11-08 00:00:00;1947-11-07;-1.8;Y
1947-11-08 00:00:01;1947-11-09 00:00:00;1947-11-08;-4.2;Y
1947-11-09 00:00:01;1947-11-10 00:00:00;1947-11-09;-5.6;Y
1947-11-10 00:00:01;1947-11-11 00:00:00;1947-11-10;-1.4;Y
1947-11-11 00:00:01;1947-11-12 00:00:00;1947-11-11;-2.0;Y
1947-11-12 00:00:01;1947-11-13 00:00:00;1947-11-12;-1.7;Y
1947-11-13 00:00:01;1947-11-14 00:00:00;1947-11-13;-5.4;Y
1947-11-14 00:00:01;1947-11-15 00:00:00;1947-11-14;-6.7;Y
1947-11-15 00:00:01;1947-11-16 00:00:00;1947-11-15;-6.7;Y
1947-11-16 00:00:01;1947-11-17 00:00:00;1947-11-16;-9.4;Y
1947-11-17 00:00:01;1947-11-18 00:00:00;1947-11-17;-9.7;Y
1947-11-18 00:00:01;1947-11-19 00:00:00;1947-11-18;-12.6;Y
1947-11-19 00:00:01;1947-11-20 00:00:00;1947-11-19;-11.0;Y
1947-11-20 00:00:01;1947-11-21 00:00:00;1947-11-20;-7.7;Y
1947-11-21 00:00:01;1947-11-22 00:00:00;1947-11-21;-1.8;Y
1947-11-22 00:00:01;1947-11-23 00:00:00;1947-11-22;-1.6;Y
1947-11-23 00:00:01;1947-11-24 00:00:00;1947-11-23;-0.3;Y
1947-11-24 00:00:01;1947-11-25 00:00:00;1947-11-24;-0.5;Y
1947-11-25 00:00:01;1947-11-26 00:00:00;1947-11-25;-3.0;Y
1947-11-26 00:00:01;1947-11-27 00:00:00;1947-11-26;-5.2;Y
1947-11-27 00:00:01;1947-11-28 00:00:00;1947-11-27;-7.6;Y
1947-11-28 00:00:01;1947-11-29 00:00:00;1947-11-28;-9.1;Y
1947-11-29 00:00:01;1947-11-30 00:00:00;1947-11-29;-9.8;Y
1947-11-30 00:00:01;1947-12-01 00:00:00;1947-11-30;-3.7;Y
1947-12-01 00:00:01;1947-12-02 00:00:00;1947-12-01;-4.1;Y
1947-12-02 00:00:01;1947-12-03 00:00:00;1947-12-02;-3.2;Y
1947-12-03 00:00:01;1947-12-04 00:00:00;1947-12-03;-6.3;Y
1947-12-04 00:00:01;1947-12-05 00:00:00;1947-12-04;-4.2;Y
1947-12-05 00:00:01;1947-12-06 00:00:00;1947-12-05;-2.7;Y
1947-12-06 00:00:01;1947-12-07 00:00:00;1947-12-06;-2.3;Y
1947-12-07 00:00:01;1947-12-08 00:00:00;1947-12-07;-3.8;Y
1947-12-08 00:00:01;1947-12-09 00:00:00;1947-12-08;-1.4;Y
1947-12-09 00:00:01;1947-12-10 00:00:00;1947-12-09;-1.5;Y
1947-12-10 00:00:01;1947-12-11 00:00:00;1947-12-10;-3.6;Y
1947-12-11 00:00:01;1947-12-12 00:00:00;1947-12-11;-3.6;Y
1947-12-12 00:00:01;1947-12-13 00:00:00;1947-12-12;-0.4;Y
1947-12-13 00:00:01;1947-12-14 00:00:00;1947-12-13;-1.7;Y
1947-12-14 00:00:01;1947-12-15 00:00:00;1947-12-14;-3.0;Y
1947-12-15 00:00:01;1947-12-16 00:00:00;1947-12-15;-3.2;Y
1947-12-16 00:00:01;1947-12-17 00:00:00;1947-12-16;-2.0;Y
1947-12-17 00:00:01;1947-12-18 00:00:00;1947-12-17;-1.6;Y
1947-12-18 00:00:01;1947-12-19 00:00:00;1947-12-18;-1.6;Y
1947-12-19 00:00:01;1947-12-20 00:00:00;1947-12-19;-2.9;Y
1947-12-20 00:00:01;1947-12-21 00:00:00;1947-12-20;-3.2;Y
1947-12-21 00:00:01;1947-12-22 00:00:00;1947-12-21;-3.3;Y
1947-12-22 00:00:01;1947-12-23 00:00:00;1947-12-22;-7.2;Y
1947-12-23 00:00:01;1947-12-24 00:00:00;1947-12-23;-8.3;Y
1947-12-24 00:00:01;1947-12-25 00:00:00;1947-12-24;-7.8;Y
1947-12-25 00:00:01;1947-12-26 00:00:00;1947-12-25;0.4;Y
1947-12-26 00:00:01;1947-12-27 00:00:00;1947-12-26;-3.0;Y
1947-12-27 00:00:01;1947-12-28 00:00:00;1947-12-27;-8.6;Y
1947-12-28 00:00:01;1947-12-29 00:00:00;1947-12-28;-12.7;Y
1947-12-29 00:00:01;1947-12-30 00:00:00;1947-12-29;-12.4;Y
1947-12-30 00:00:01;1947-12-31 00:00:00;1947-12-30;-15.2;Y
1947-12-31 00:00:01;1948-01-01 00:00:00;1947-12-31;-14.1;Y
1948-01-01 00:00:01;1948-01-02 00:00:00;1948-01-01;-13.8;Y
1948-01-02 00:00:01;1948-01-03 00:00:00;1948-01-02;-11.1;Y
1948-01-03 00:00:01;1948-01-04 00:00:00;1948-01-03;-10.5;Y
1948-01-04 00:00:01;1948-01-05 00:00:00;1948-01-04;-10.4;Y
1948-01-05 00:00:01;1948-01-06 00:00:00;1948-01-05;-5.8;Y
1948-01-06 00:00:01;1948-01-07 00:00:00;1948-01-06;-5.8;Y
1948-01-07 00:00:01;1948-01-08 00:00:00;1948-01-07;-9.4;Y
1948-01-08 00:00:01;1948-01-09 00:00:00;1948-01-08;-16.0;Y
1948-01-09 00:00:01;1948-01-10 00:00:00;1948-01-09;-15.0;Y
1948-01-10 00:00:01;1948-01-11 00:00:00;1948-01-10;-18.4;Y
1948-01-11 00:00:01;1948-01-12 00:00:00;1948-01-11;-10.7;Y
1948-01-12 00:00:01;1948-01-13 00:00:00;1948-01-12;-8.2;Y
1948-01-13 00:00:01;1948-01-14 00:00:00;1948-01-13;-7.4;Y
1948-01-14 00:00:01;1948-01-15 00:00:00;1948-01-14;-10.3;Y
1948-01-15 00:00:01;1948-01-16 00:00:00;1948-01-15;-11.4;Y
1948-01-16 00:00:01;1948-01-17 00:00:00;1948-01-16;-9.6;Y
1948-01-17 00:00:01;1948-01-18 00:00:00;1948-01-17;-10.9;Y
1948-01-18 00:00:01;1948-01-19 00:00:00;1948-01-18;-6.8;Y
1948-01-19 00:00:01;1948-01-20 00:00:00;1948-01-19;-1.2;Y
1948-01-20 00:00:01;1948-01-21 00:00:00;1948-01-20;-2.7;Y
1948-01-21 00:00:01;1948-01-22 00:00:00;1948-01-21;-5.4;Y
1948-01-22 00:00:01;1948-01-23 00:00:00;1948-01-22;-10.0;Y
1948-01-23 00:00:01;1948-01-24 00:00:00;1948-01-23;-12.2;Y
1948-01-24 00:00:01;1948-01-25 00:00:00;1948-01-24;-11.9;Y
1948-01-25 00:00:01;1948-01-26 00:00:00;1948-01-25;-11.2;Y
1948-01-26 00:00:01;1948-01-27 00:00:00;1948-01-26;-7.0;Y
1948-01-27 00:00:01;1948-01-28 00:00:00;1948-01-27;-1.7;Y
1948-01-28 00:00:01;1948-01-29 00:00:00;1948-01-28;-1.4;Y
1948-01-29 00:00:01;1948-01-30 00:00:00;1948-01-29;-1.8;Y
1948-01-30 00:00:01;1948-01-31 00:00:00;1948-01-30;-0.5;Y
1948-01-31 00:00:01;1948-02-01 00:00:00;1948-01-31;0.2;Y
1948-02-01 00:00:01;1948-02-02 00:00:00;1948-02-01;1.3;Y
1948-02-02 00:00:01;1948-02-03 00:00:00;1948-02-02;-0.6;Y
1948-02-03 00:00:01;1948-02-04 00:00:00;1948-02-03;0.3;Y
1948-02-04 00:00:01;1948-02-05 00:00:00;1948-02-04;-2.2;Y
1948-02-05 00:00:01;1948-02-06 00:00:00;1948-02-05;-6.4;Y
1948-02-06 00:00:01;1948-02-07 00:00:00;1948-02-06;-9.2;Y
1948-02-07 00:00:01;1948-02-08 00:00:00;1948-02-07;-7.7;Y
1948-02-08 00:00:01;1948-02-09 00:00:00;1948-02-08;-5.9;Y
1948-02-09 00:00:01;1948-02-10 00:00:00;1948-02-09;-6.8;Y
1948-02-10 00:00:01;1948-02-11 00:00:00;1948-02-10;-7.1;Y
1948-02-11 00:00:01;1948-02-12 00:00:00;1948-02-11;-5.0;Y
1948-02-12 00:00:01;1948-02-13 00:00:00;1948-02-12;-7.5;Y
1948-02-13 00:00:01;1948-02-14 00:00:00;1948-02-13;-5.6;Y
1948-02-14 00:00:01;1948-02-15 00:00:00;1948-02-14;-5.0;Y
1948-02-15 00:00:01;1948-02-16 00:00:00;1948-02-15;-5.6;Y
1948-02-16 00:00:01;1948-02-17 00:00:00;1948-02-16;-5.7;Y
1948-02-17 00:00:01;1948-02-18 00:00:00;1948-02-17;-7.7;Y
1948-02-18 00:00:01;1948-02-19 00:00:00;1948-02-18;-8.4;Y
1948-02-19 00:00:01;1948-02-20 00:00:00;1948-02-19;-8.0;Y
1948-02-20 00:00:01;1948-02-21 00:00:00;1948-02-20;-8.2;Y
1948-02-21 00:00:01;1948-02-22 00:00:00;1948-02-21;-3.0;Y
1948-02-22 00:00:01;1948-02-23 00:00:00;1948-02-22;-4.2;Y
1948-02-23 00:00:01;1948-02-24 00:00:00;1948-02-23;-3.7;Y
1948-02-24 00:00:01;1948-02-25 00:00:00;1948-02-24;-0.4;Y
1948-02-25 00:00:01;1948-02-26 00:00:00;1948-02-25;-0.2;Y
1948-02-26 00:00:01;1948-02-27 00:00:00;1948-02-26;0.6;Y
1948-02-27 00:00:01;1948-02-28 00:00:00;1948-02-27;-2.4;Y
1948-02-28 00:00:01;1948-02-29 00:00:00;1948-02-28;-1.8;Y
1948-02-29 00:00:01;1948-03-01 00:00:00;1948-02-29;-1.8;Y
1948-03-01 00:00:01;1948-03-02 00:00:00;1948-03-01;3.2;Y
1948-03-02 00:00:01;1948-03-03 00:00:00;1948-03-02;3.3;Y
1948-03-03 00:00:01;1948-03-04 00:00:00;1948-03-03;-4.6;Y
1948-03-04 00:00:01;1948-03-05 00:00:00;1948-03-04;0.7;Y
1948-03-05 00:00:01;1948-03-06 00:00:00;1948-03-05;-2.0;Y
1948-03-06 00:00:01;1948-03-07 00:00:00;1948-03-06;0.1;Y
1948-03-07 00:00:01;1948-03-08 00:00:00;1948-03-07;-2.1;Y
1948-03-08 00:00:01;1948-03-09 00:00:00;1948-03-08;-0.9;Y
1948-03-09 00:00:01;1948-03-10 00:00:00;1948-03-09;4.6;Y
1948-03-10 00:00:01;1948-03-11 00:00:00;1948-03-10;4.2;Y
1948-03-11 00:00:01;1948-03-12 00:00:00;1948-03-11;0.3;Y
1948-03-12 00:00:01;1948-03-13 00:00:00;1948-03-12;1.6;Y
1948-03-13 00:00:01;1948-03-14 00:00:00;1948-03-13;2.0;Y
1948-03-14 00:00:01;1948-03-15 00:00:00;1948-03-14;2.3;Y
1948-03-15 00:00:01;1948-03-16 00:00:00;1948-03-15;1.8;Y
1948-03-16 00:00:01;1948-03-17 00:00:00;1948-03-16;-1.5;Y
1948-03-17 00:00:01;1948-03-18 00:00:00;1948-03-17;-6.1;Y
1948-03-18 00:00:01;1948-03-19 00:00:00;1948-03-18;-2.4;Y
1948-03-19 00:00:01;1948-03-20 00:00:00;1948-03-19;-2.1;Y
1948-03-20 00:00:01;1948-03-21 00:00:00;1948-03-20;1.8;Y
1948-03-21 00:00:01;1948-03-22 00:00:00;1948-03-21;2.6;Y
1948-03-22 00:00:01;1948-03-23 00:00:00;1948-03-22;0.1;Y
1948-03-23 00:00:01;1948-03-24 00:00:00;1948-03-23;-0.2;Y
1948-03-24 00:00:01;1948-03-25 00:00:00;1948-03-24;1.3;Y
1948-03-25 00:00:01;1948-03-26 00:00:00;1948-03-25;4.4;Y
1948-03-26 00:00:01;1948-03-27 00:00:00;1948-03-26;5.3;Y
1948-03-27 00:00:01;1948-03-28 00:00:00;1948-03-27;9.5;Y
1948-03-28 00:00:01;1948-03-29 00:00:00;1948-03-28;8.3;Y
1948-03-29 00:00:01;1948-03-30 00:00:00;1948-03-29;9.8;Y
1948-03-30 00:00:01;1948-03-31 00:00:00;1948-03-30;8.7;Y
1948-03-31 00:00:01;1948-04-01 00:00:00;1948-03-31;6.5;Y
1948-04-01 00:00:01;1948-04-02 00:00:00;1948-04-01;3.5;Y
1948-04-02 00:00:01;1948-04-03 00:00:00;1948-04-02;3.3;Y
1948-04-03 00:00:01;1948-04-04 00:00:00;1948-04-03;2.4;Y
1948-04-04 00:00:01;1948-04-05 00:00:00;1948-04-04;2.6;Y
1948-04-05 00:00:01;1948-04-06 00:00:00;1948-04-05;1.8;Y
1948-04-06 00:00:01;1948-04-07 00:00:00;1948-04-06;2.1;Y
1948-04-07 00:00:01;1948-04-08 00:00:00;1948-04-07;-0.2;Y
1948-04-08 00:00:01;1948-04-09 00:00:00;1948-04-08;-0.4;Y
1948-04-09 00:00:01;1948-04-10 00:00:00;1948-04-09;2.5;Y
1948-04-10 00:00:01;1948-04-11 00:00:00;1948-04-10;3.2;Y
1948-04-11 00:00:01;1948-04-12 00:00:00;1948-04-11;4.7;Y
1948-04-12 00:00:01;1948-04-13 00:00:00;1948-04-12;5.7;Y
1948-04-13 00:00:01;1948-04-14 00:00:00;1948-04-13;3.8;Y
1948-04-14 00:00:01;1948-04-15 00:00:00;1948-04-14;5.1;Y
1948-04-15 00:00:01;1948-04-16 00:00:00;1948-04-15;5.2;Y
1948-04-16 00:00:01;1948-04-17 00:00:00;1948-04-16;9.6;Y
1948-04-17 00:00:01;1948-04-18 00:00:00;1948-04-17;11.9;Y
1948-04-18 00:00:01;1948-04-19 00:00:00;1948-04-18;12.0;Y
1948-04-19 00:00:01;1948-04-20 00:00:00;1948-04-19;11.4;Y
1948-04-20 00:00:01;1948-04-21 00:00:00;1948-04-20;2.8;Y
1948-04-21 00:00:01;1948-04-22 00:00:00;1948-04-21;6.2;Y
1948-04-22 00:00:01;1948-04-23 00:00:00;1948-04-22;9.5;Y
1948-04-23 00:00:01;1948-04-24 00:00:00;1948-04-23;8.2;Y
1948-04-24 00:00:01;1948-04-25 00:00:00;1948-04-24;7.7;Y
1948-04-25 00:00:01;1948-04-26 00:00:00;1948-04-25;6.3;Y
1948-04-26 00:00:01;1948-04-27 00:00:00;1948-04-26;6.9;Y
1948-04-27 00:00:01;1948-04-28 00:00:00;1948-04-27;6.9;Y
1948-04-28 00:00:01;1948-04-29 00:00:00;1948-04-28;2.7;Y
1948-04-29 00:00:01;1948-04-30 00:00:00;1948-04-29;4.3;Y
1948-04-30 00:00:01;1948-05-01 00:00:00;1948-04-30;4.2;Y
1948-05-01 00:00:01;1948-05-02 00:00:00;1948-05-01;0.6;Y
1948-05-02 00:00:01;1948-05-03 00:00:00;1948-05-02;4.1;Y
1948-05-03 00:00:01;1948-05-04 00:00:00;1948-05-03;4.8;Y
1948-05-04 00:00:01;1948-05-05 00:00:00;1948-05-04;3.8;Y
1948-05-05 00:00:01;1948-05-06 00:00:00;1948-05-05;8.1;Y
1948-05-06 00:00:01;1948-05-07 00:00:00;1948-05-06;7.9;Y
1948-05-07 00:00:01;1948-05-08 00:00:00;1948-05-07;11.9;Y
1948-05-08 00:00:01;1948-05-09 00:00:00;1948-05-08;12.1;Y
1948-05-09 00:00:01;1948-05-10 00:00:00;1948-05-09;13.3;Y
1948-05-10 00:00:01;1948-05-11 00:00:00;1948-05-10;12.4;Y
1948-05-11 00:00:01;1948-05-12 00:00:00;1948-05-11;10.4;Y
1948-05-12 00:00:01;1948-05-13 00:00:00;1948-05-12;10.8;Y
1948-05-13 00:00:01;1948-05-14 00:00:00;1948-05-13;12.7;Y
1948-05-14 00:00:01;1948-05-15 00:00:00;1948-05-14;13.2;Y
1948-05-15 00:00:01;1948-05-16 00:00:00;1948-05-15;12.5;Y
1948-05-16 00:00:01;1948-05-17 00:00:00;1948-05-16;14.7;Y
1948-05-17 00:00:01;1948-05-18 00:00:00;1948-05-17;12.3;Y
1948-05-18 00:00:01;1948-05-19 00:00:00;1948-05-18;13.7;Y
1948-05-19 00:00:01;1948-05-20 00:00:00;1948-05-19;15.9;Y
1948-05-20 00:00:01;1948-05-21 00:00:00;1948-05-20;7.6;Y
1948-05-21 00:00:01;1948-05-22 00:00:00;1948-05-21;10.7;Y
1948-05-22 00:00:01;1948-05-23 00:00:00;1948-05-22;5.9;Y
1948-05-23 00:00:01;1948-05-24 00:00:00;1948-05-23;6.6;Y
1948-05-24 00:00:01;1948-05-25 00:00:00;1948-05-24;8.2;Y
1948-05-25 00:00:01;1948-05-26 00:00:00;1948-05-25;8.5;Y
1948-05-26 00:00:01;1948-05-27 00:00:00;1948-05-26;7.7;Y
1948-05-27 00:00:01;1948-05-28 00:00:00;1948-05-27;9.2;Y
1948-05-28 00:00:01;1948-05-29 00:00:00;1948-05-28;11.5;Y
1948-05-29 00:00:01;1948-05-30 00:00:00;1948-05-29;10.4;Y
1948-05-30 00:00:01;1948-05-31 00:00:00;1948-05-30;10.3;Y
1948-05-31 00:00:01;1948-06-01 00:00:00;1948-05-31;7.9;Y
1948-06-01 00:00:01;1948-06-02 00:00:00;1948-06-01;10.9;Y
1948-06-02 00:00:01;1948-06-03 00:00:00;1948-06-02;15.9;Y
1948-06-03 00:00:01;1948-06-04 00:00:00;1948-06-03;12.2;Y
1948-06-04 00:00:01;1948-06-05 00:00:00;1948-06-04;10.8;Y
1948-06-05 00:00:01;1948-06-06 00:00:00;1948-06-05;12.6;Y
1948-06-06 00:00:01;1948-06-07 00:00:00;1948-06-06;12.0;Y
1948-06-07 00:00:01;1948-06-08 00:00:00;1948-06-07;11.6;Y
1948-06-08 00:00:01;1948-06-09 00:00:00;1948-06-08;13.5;Y
1948-06-09 00:00:01;1948-06-10 00:00:00;1948-06-09;12.4;Y
1948-06-10 00:00:01;1948-06-11 00:00:00;1948-06-10;12.8;Y
1948-06-11 00:00:01;1948-06-12 00:00:00;1948-06-11;14.9;Y
1948-06-12 00:00:01;1948-06-13 00:00:00;1948-06-12;12.2;Y
1948-06-13 00:00:01;1948-06-14 00:00:00;1948-06-13;16.0;Y
1948-06-14 00:00:01;1948-06-15 00:00:00;1948-06-14;13.7;Y
1948-06-15 00:00:01;1948-06-16 00:00:00;1948-06-15;11.3;Y
1948-06-16 00:00:01;1948-06-17 00:00:00;1948-06-16;16.2;Y
1948-06-17 00:00:01;1948-06-18 00:00:00;1948-06-17;11.7;Y
1948-06-18 00:00:01;1948-06-19 00:00:00;1948-06-18;10.5;Y
1948-06-19 00:00:01;1948-06-20 00:00:00;1948-06-19;10.7;Y
1948-06-20 00:00:01;1948-06-21 00:00:00;1948-06-20;8.3;Y
1948-06-21 00:00:01;1948-06-22 00:00:00;1948-06-21;10.7;Y
1948-06-22 00:00:01;1948-06-23 00:00:00;1948-06-22;11.6;Y
1948-06-23 00:00:01;1948-06-24 00:00:00;1948-06-23;14.2;Y
1948-06-24 00:00:01;1948-06-25 00:00:00;1948-06-24;15.6;Y
1948-06-25 00:00:01;1948-06-26 00:00:00;1948-06-25;12.5;Y
1948-06-26 00:00:01;1948-06-27 00:00:00;1948-06-26;14.9;Y
1948-06-27 00:00:01;1948-06-28 00:00:00;1948-06-27;16.0;Y
1948-06-28 00:00:01;1948-06-29 00:00:00;1948-06-28;14.2;Y
1948-06-29 00:00:01;1948-06-30 00:00:00;1948-06-29;13.8;Y
1948-06-30 00:00:01;1948-07-01 00:00:00;1948-06-30;13.2;Y
1948-07-01 00:00:01;1948-07-02 00:00:00;1948-07-01;15.6;Y
1948-07-02 00:00:01;1948-07-03 00:00:00;1948-07-02;16.2;Y
1948-07-03 00:00:01;1948-07-04 00:00:00;1948-07-03;15.7;Y
1948-07-04 00:00:01;1948-07-05 00:00:00;1948-07-04;14.9;Y
1948-07-05 00:00:01;1948-07-06 00:00:00;1948-07-05;15.5;Y
1948-07-06 00:00:01;1948-07-07 00:00:00;1948-07-06;14.7;Y
1948-07-07 00:00:01;1948-07-08 00:00:00;1948-07-07;12.8;Y
1948-07-08 00:00:01;1948-07-09 00:00:00;1948-07-08;14.8;Y
1948-07-09 00:00:01;1948-07-10 00:00:00;1948-07-09;16.5;Y
1948-07-10 00:00:01;1948-07-11 00:00:00;1948-07-10;18.7;Y
1948-07-11 00:00:01;1948-07-12 00:00:00;1948-07-11;18.4;Y
1948-07-12 00:00:01;1948-07-13 00:00:00;1948-07-12;16.6;Y
1948-07-13 00:00:01;1948-07-14 00:00:00;1948-07-13;14.1;Y
1948-07-14 00:00:01;1948-07-15 00:00:00;1948-07-14;12.3;Y
1948-07-15 00:00:01;1948-07-16 00:00:00;1948-07-15;14.0;Y
1948-07-16 00:00:01;1948-07-17 00:00:00;1948-07-16;15.6;Y
1948-07-17 00:00:01;1948-07-18 00:00:00;1948-07-17;14.8;Y
1948-07-18 00:00:01;1948-07-19 00:00:00;1948-07-18;15.5;Y
1948-07-19 00:00:01;1948-07-20 00:00:00;1948-07-19;15.1;Y
1948-07-20 00:00:01;1948-07-21 00:00:00;1948-07-20;13.1;Y
1948-07-21 00:00:01;1948-07-22 00:00:00;1948-07-21;15.3;Y
1948-07-22 00:00:01;1948-07-23 00:00:00;1948-07-22;14.3;Y
1948-07-23 00:00:01;1948-07-24 00:00:00;1948-07-23;13.7;Y
1948-07-24 00:00:01;1948-07-25 00:00:00;1948-07-24;13.4;Y
1948-07-25 00:00:01;1948-07-26 00:00:00;1948-07-25;15.5;Y
1948-07-26 00:00:01;1948-07-27 00:00:00;1948-07-26;17.8;Y
1948-07-27 00:00:01;1948-07-28 00:00:00;1948-07-27;20.4;Y
1948-07-28 00:00:01;1948-07-29 00:00:00;1948-07-28;21.0;Y
1948-07-29 00:00:01;1948-07-30 00:00:00;1948-07-29;21.4;Y
1948-07-30 00:00:01;1948-07-31 00:00:00;1948-07-30;24.1;Y
1948-07-31 00:00:01;1948-08-01 00:00:00;1948-07-31;24.7;Y
1948-08-01 00:00:01;1948-08-02 00:00:00;1948-08-01;23.0;Y
1948-08-02 00:00:01;1948-08-03 00:00:00;1948-08-02;15.8;Y
1948-08-03 00:00:01;1948-08-04 00:00:00;1948-08-03;11.7;Y
1948-08-04 00:00:01;1948-08-05 00:00:00;1948-08-04;13.5;Y
1948-08-05 00:00:01;1948-08-06 00:00:00;1948-08-05;12.1;Y
1948-08-06 00:00:01;1948-08-07 00:00:00;1948-08-06;12.5;Y
1948-08-07 00:00:01;1948-08-08 00:00:00;1948-08-07;13.6;Y
1948-08-08 00:00:01;1948-08-09 00:00:00;1948-08-08;12.5;Y
1948-08-09 00:00:01;1948-08-10 00:00:00;1948-08-09;12.3;Y
1948-08-10 00:00:01;1948-08-11 00:00:00;1948-08-10;13.4;Y
1948-08-11 00:00:01;1948-08-12 00:00:00;1948-08-11;14.4;Y
1948-08-12 00:00:01;1948-08-13 00:00:00;1948-08-12;13.6;Y
1948-08-13 00:00:01;1948-08-14 00:00:00;1948-08-13;14.9;Y
1948-08-14 00:00:01;1948-08-15 00:00:00;1948-08-14;15.7;Y
1948-08-15 00:00:01;1948-08-16 00:00:00;1948-08-15;14.0;Y
1948-08-16 00:00:01;1948-08-17 00:00:00;1948-08-16;12.9;Y
1948-08-17 00:00:01;1948-08-18 00:00:00;1948-08-17;13.2;Y
1948-08-18 00:00:01;1948-08-19 00:00:00;1948-08-18;12.1;Y
1948-08-19 00:00:01;1948-08-20 00:00:00;1948-08-19;11.5;Y
1948-08-20 00:00:01;1948-08-21 00:00:00;1948-08-20;12.4;Y
1948-08-21 00:00:01;1948-08-22 00:00:00;1948-08-21;12.7;Y
1948-08-22 00:00:01;1948-08-23 00:00:00;1948-08-22;12.0;Y
1948-08-23 00:00:01;1948-08-24 00:00:00;1948-08-23;13.1;Y
1948-08-24 00:00:01;1948-08-25 00:00:00;1948-08-24;11.0;Y
1948-08-25 00:00:01;1948-08-26 00:00:00;1948-08-25;12.4;Y
1948-08-26 00:00:01;1948-08-27 00:00:00;1948-08-26;11.1;Y
1948-08-27 00:00:01;1948-08-28 00:00:00;1948-08-27;9.9;Y
1948-08-28 00:00:01;1948-08-29 00:00:00;1948-08-28;7.5;Y
1948-08-29 00:00:01;1948-08-30 00:00:00;1948-08-29;10.5;Y
1948-08-30 00:00:01;1948-08-31 00:00:00;1948-08-30;13.2;Y
