Stationsnamn;Stationsnummer;Stationsnät;Mäthöjd (meter över marken)
Ödskölt;82660;SMHIs stationsnät;2.0

Parameternamn;Beskrivning;Enhet
Nederbördsmängd;summa 1 dygn, 1 gång/dygn, kl 06;millimeter

Tidsperiod (fr.o.m);Tidsperiod (t.o.m);Höjd (meter över havet);Latitud (decimalgrader);Longitud (decimalgrader)
1949-01-01 00:00:00;1954-04-27 23:59:59;175.0;58.8458;12.1472

Från Datum Tid (UTC);Till Datum Tid (UTC);Representativt dygn;Nederbördsmängd;Kvalitet;;Tidsutsnitt:
1950-12-15 06:00:01;1950-12-16 06:00:00;1950-12-15;3.5;Y
1950-12-16 06:00:01;1950-12-17 06:00:00;1950-12-16;7.1;Y
1950-12-17 06:00:01;1950-12-18 06:00:00;1950-12-17;4.5;Y
1950-12-18 06:00:01;1950-12-19 06:00:00;1950-12-18;0.0;Y
1950-12-19 06:00:01;1950-12-20 06:00:00;1950-12-19;0.1;Y
1950-12-20 06:00:01;1950-12-21 06:00:00;1950-12-20;0.0;Y
1950-12-21 06:00:01;1950-12-22 06:00:00;1950-12-21;0.5;Y
1950-12-22 06:00:01;1950-12-23 06:00:00;1950-12-22;2.3;Y
1950-12-23 06:00:01;1950-12-24 06:00:00;1950-12-23;5.0;Y
1950-12-24 06:00:01;1950-12-25 06:00:00;1950-12-24;5.6;Y
1950-12-25 06:00:01;1950-12-26 06:00:00;1950-12-25;0.0;Y
1950-12-26 06:00:01;1950-12-27 06:00:00;1950-12-26;0.0;Y
1950-12-27 06:00:01;1950-12-28 06:00:00;1950-12-27;0.0;Y
1950-12-28 06:00:01;1950-12-29 06:00:00;1950-12-28;0.0;Y
1950-12-29 06:00:01;1950-12-30 06:00:00;1950-12-29;3.1;Y
1950-12-30 06:00:01;1950-12-31 06:00:00;1950-12-30;8.5;Y
1950-12-31 06:00:01;1951-01-01 06:00:00;1950-12-31;3.3;Y
1951-01-01 06:00:01;1951-01-02 06:00:00;1951-01-01;6.1;Y
1951-01-02 06:00:01;1951-01-03 06:00:00;1951-01-02;7.6;Y
1951-01-03 06:00:01;1951-01-04 06:00:00;1951-01-03;33.0;Y
1951-01-04 06:00:01;1951-01-05 06:00:00;1951-01-04;0.1;Y
1951-01-05 06:00:01;1951-01-06 06:00:00;1951-01-05;2.9;Y
1951-01-06 06:00:01;1951-01-07 06:00:00;1951-01-06;0.0;Y
1951-01-07 06:00:01;1951-01-08 06:00:00;1951-01-07;14.1;Y
1951-01-08 06:00:01;1951-01-09 06:00:00;1951-01-08;0.0;Y
1951-01-09 06:00:01;1951-01-10 06:00:00;1951-01-09;1.9;Y
1951-01-10 06:00:01;1951-01-11 06:00:00;1951-01-10;1.6;Y
1951-01-11 06:00:01;1951-01-12 06:00:00;1951-01-11;14.2;Y
1951-01-12 06:00:01;1951-01-13 06:00:00;1951-01-12;4.1;Y
1951-01-13 06:00:01;1951-01-14 06:00:00;1951-01-13;0.7;Y
1951-01-14 06:00:01;1951-01-15 06:00:00;1951-01-14;4.9;Y
1951-01-15 06:00:01;1951-01-16 06:00:00;1951-01-15;0.0;Y
1951-01-16 06:00:01;1951-01-17 06:00:00;1951-01-16;0.0;Y
1951-01-17 06:00:01;1951-01-18 06:00:00;1951-01-17;7.6;Y
1951-01-18 06:00:01;1951-01-19 06:00:00;1951-01-18;1.3;Y
1951-01-19 06:00:01;1951-01-20 06:00:00;1951-01-19;0.2;Y
1951-01-20 06:00:01;1951-01-21 06:00:00;1951-01-20;0.0;Y
1951-01-21 06:00:01;1951-01-22 06:00:00;1951-01-21;0.0;Y
1951-01-22 06:00:01;1951-01-23 06:00:00;1951-01-22;1.7;Y
1951-01-23 06:00:01;1951-01-24 06:00:00;1951-01-23;1.8;Y
1951-01-24 06:00:01;1951-01-25 06:00:00;1951-01-24;0.0;Y
1951-01-25 06:00:01;1951-01-26 06:00:00;1951-01-25;0.0;Y
1951-01-26 06:00:01;1951-01-27 06:00:00;1951-01-26;0.4;Y
1951-01-27 06:00:01;1951-01-28 06:00:00;1951-01-27;4.0;Y
1951-01-28 06:00:01;1951-01-29 06:00:00;1951-01-28;1.2;Y
1951-01-29 06:00:01;1951-01-30 06:00:00;1951-01-29;0.0;Y
1951-01-30 06:00:01;1951-01-31 06:00:00;1951-01-30;0.0;Y
1951-01-31 06:00:01;1951-02-01 06:00:00;1951-01-31;0.0;Y
1951-02-01 06:00:01;1951-02-02 06:00:00;1951-02-01;0.0;Y
1951-02-02 06:00:01;1951-02-03 06:00:00;1951-02-02;0.0;Y
1951-02-03 06:00:01;1951-02-04 06:00:00;1951-02-03;0.7;Y
1951-02-04 06:00:01;1951-02-05 06:00:00;1951-02-04;1.3;Y
1951-02-05 06:00:01;1951-02-06 06:00:00;1951-02-05;0.0;Y
1951-02-06 06:00:01;1951-02-07 06:00:00;1951-02-06;4.8;Y
1951-02-07 06:00:01;1951-02-08 06:00:00;1951-02-07;0.0;Y
1951-02-08 06:00:01;1951-02-09 06:00:00;1951-02-08;13.3;Y
1951-02-09 06:00:01;1951-02-10 06:00:00;1951-02-09;10.3;Y
1951-02-10 06:00:01;1951-02-11 06:00:00;1951-02-10;2.8;Y
1951-02-11 06:00:01;1951-02-12 06:00:00;1951-02-11;0.0;Y
1951-02-12 06:00:01;1951-02-13 06:00:00;1951-02-12;0.8;Y
1951-02-13 06:00:01;1951-02-14 06:00:00;1951-02-13;2.2;Y
1951-02-14 06:00:01;1951-02-15 06:00:00;1951-02-14;0.8;Y
1951-02-15 06:00:01;1951-02-16 06:00:00;1951-02-15;3.2;Y
1951-02-16 06:00:01;1951-02-17 06:00:00;1951-02-16;0.0;Y
1951-02-17 06:00:01;1951-02-18 06:00:00;1951-02-17;22.9;Y
1951-02-18 06:00:01;1951-02-19 06:00:00;1951-02-18;8.1;Y
1951-02-19 06:00:01;1951-02-20 06:00:00;1951-02-19;2.8;Y
1951-02-20 06:00:01;1951-02-21 06:00:00;1951-02-20;1.2;Y
1951-02-21 06:00:01;1951-02-22 06:00:00;1951-02-21;20.4;Y
1951-02-22 06:00:01;1951-02-23 06:00:00;1951-02-22;3.7;Y
1951-02-23 06:00:01;1951-02-24 06:00:00;1951-02-23;0.0;Y
1951-02-24 06:00:01;1951-02-25 06:00:00;1951-02-24;0.0;Y
1951-02-25 06:00:01;1951-02-26 06:00:00;1951-02-25;0.0;Y
1951-02-26 06:00:01;1951-02-27 06:00:00;1951-02-26;0.0;Y
1951-02-27 06:00:01;1951-02-28 06:00:00;1951-02-27;0.0;Y
1951-02-28 06:00:01;1951-03-01 06:00:00;1951-02-28;0.0;Y
1951-03-01 06:00:01;1951-03-02 06:00:00;1951-03-01;0.0;Y
1951-03-02 06:00:01;1951-03-03 06:00:00;1951-03-02;0.0;Y
1951-03-03 06:00:01;1951-03-04 06:00:00;1951-03-03;0.0;Y
1951-03-04 06:00:01;1951-03-05 06:00:00;1951-03-04;0.0;Y
1951-03-05 06:00:01;1951-03-06 06:00:00;1951-03-05;0.0;Y
1951-03-06 06:00:01;1951-03-07 06:00:00;1951-03-06;0.0;Y
1951-03-07 06:00:01;1951-03-08 06:00:00;1951-03-07;0.0;Y
1951-03-08 06:00:01;1951-03-09 06:00:00;1951-03-08;0.0;Y
1951-03-09 06:00:01;1951-03-10 06:00:00;1951-03-09;0.3;Y
1951-03-10 06:00:01;1951-03-11 06:00:00;1951-03-10;0.0;Y
1951-03-11 06:00:01;1951-03-12 06:00:00;1951-03-11;0.0;Y
1951-03-12 06:00:01;1951-03-13 06:00:00;1951-03-12;9.5;Y
1951-03-13 06:00:01;1951-03-14 06:00:00;1951-03-13;0.0;Y
1951-03-14 06:00:01;1951-03-15 06:00:00;1951-03-14;16.5;Y
1951-03-15 06:00:01;1951-03-16 06:00:00;1951-03-15;2.7;Y
1951-03-16 06:00:01;1951-03-17 06:00:00;1951-03-16;0.0;Y
1951-03-17 06:00:01;1951-03-18 06:00:00;1951-03-17;1.5;Y
1951-03-18 06:00:01;1951-03-19 06:00:00;1951-03-18;3.8;Y
1951-03-19 06:00:01;1951-03-20 06:00:00;1951-03-19;12.2;Y
1951-03-20 06:00:01;1951-03-21 06:00:00;1951-03-20;1.6;Y
1951-03-21 06:00:01;1951-03-22 06:00:00;1951-03-21;0.0;Y
1951-03-22 06:00:01;1951-03-23 06:00:00;1951-03-22;5.6;Y
1951-03-23 06:00:01;1951-03-24 06:00:00;1951-03-23;5.8;Y
1951-03-24 06:00:01;1951-03-25 06:00:00;1951-03-24;0.0;Y
1951-03-25 06:00:01;1951-03-26 06:00:00;1951-03-25;0.7;Y
1951-03-26 06:00:01;1951-03-27 06:00:00;1951-03-26;5.0;Y
1951-03-27 06:00:01;1951-03-28 06:00:00;1951-03-27;0.0;Y
1951-03-28 06:00:01;1951-03-29 06:00:00;1951-03-28;0.3;Y
1951-03-29 06:00:01;1951-03-30 06:00:00;1951-03-29;0.3;Y
1951-03-30 06:00:01;1951-03-31 06:00:00;1951-03-30;0.0;Y
1951-03-31 06:00:01;1951-04-01 06:00:00;1951-03-31;1.5;Y
1951-04-01 06:00:01;1951-04-02 06:00:00;1951-04-01;0.9;Y
1951-04-02 06:00:01;1951-04-03 06:00:00;1951-04-02;12.6;Y
1951-04-03 06:00:01;1951-04-04 06:00:00;1951-04-03;3.0;Y
1951-04-04 06:00:01;1951-04-05 06:00:00;1951-04-04;5.8;Y
1951-04-05 06:00:01;1951-04-06 06:00:00;1951-04-05;14.7;Y
1951-04-06 06:00:01;1951-04-07 06:00:00;1951-04-06;0.0;Y
1951-04-08 06:00:01;1951-04-09 06:00:00;1951-04-08;1.5;Y
1951-04-09 06:00:01;1951-04-10 06:00:00;1951-04-09;0.7;Y
1951-04-10 06:00:01;1951-04-11 06:00:00;1951-04-10;0.0;Y
1951-04-11 06:00:01;1951-04-12 06:00:00;1951-04-11;3.7;Y
1951-04-12 06:00:01;1951-04-13 06:00:00;1951-04-12;13.3;Y
1951-04-13 06:00:01;1951-04-14 06:00:00;1951-04-13;0.0;Y
1951-04-14 06:00:01;1951-04-15 06:00:00;1951-04-14;3.7;Y
1951-04-15 06:00:01;1951-04-16 06:00:00;1951-04-15;0.5;Y
1951-04-16 06:00:01;1951-04-17 06:00:00;1951-04-16;11.5;Y
1951-04-17 06:00:01;1951-04-18 06:00:00;1951-04-17;4.6;Y
1951-04-18 06:00:01;1951-04-19 06:00:00;1951-04-18;4.6;Y
1951-04-19 06:00:01;1951-04-20 06:00:00;1951-04-19;0.0;Y
1951-04-20 06:00:01;1951-04-21 06:00:00;1951-04-20;0.0;Y
1951-04-21 06:00:01;1951-04-22 06:00:00;1951-04-21;0.0;Y
1951-04-22 06:00:01;1951-04-23 06:00:00;1951-04-22;0.0;Y
1951-04-23 06:00:01;1951-04-24 06:00:00;1951-04-23;0.0;Y
1951-04-24 06:00:01;1951-04-25 06:00:00;1951-04-24;0.0;Y
1951-04-25 06:00:01;1951-04-26 06:00:00;1951-04-25;0.0;Y
1951-04-26 06:00:01;1951-04-27 06:00:00;1951-04-26;0.0;Y
1951-04-27 06:00:01;1951-04-28 06:00:00;1951-04-27;0.0;Y
1951-04-28 06:00:01;1951-04-29 06:00:00;1951-04-28;0.0;Y
1951-04-29 06:00:01;1951-04-30 06:00:00;1951-04-29;0.0;Y
1951-04-30 06:00:01;1951-05-01 06:00:00;1951-04-30;0.0;Y
1951-05-01 06:00:01;1951-05-02 06:00:00;1951-05-01;16.9;Y
1951-05-02 06:00:01;1951-05-03 06:00:00;1951-05-02;0.0;Y
1951-05-03 06:00:01;1951-05-04 06:00:00;1951-05-03;0.1;Y
1951-05-04 06:00:01;1951-05-05 06:00:00;1951-05-04;0.0;Y
1951-05-05 06:00:01;1951-05-06 06:00:00;1951-05-05;0.0;Y
1951-05-06 06:00:01;1951-05-07 06:00:00;1951-05-06;2.0;Y
1951-05-07 06:00:01;1951-05-08 06:00:00;1951-05-07;0.6;Y
1951-05-08 06:00:01;1951-05-09 06:00:00;1951-05-08;0.0;Y
1951-05-09 06:00:01;1951-05-10 06:00:00;1951-05-09;0.0;Y
1951-05-10 06:00:01;1951-05-11 06:00:00;1951-05-10;0.0;Y
1951-05-11 06:00:01;1951-05-12 06:00:00;1951-05-11;0.0;Y
1951-05-12 06:00:01;1951-05-13 06:00:00;1951-05-12;0.0;Y
1951-05-13 06:00:01;1951-05-14 06:00:00;1951-05-13;3.0;Y
1951-05-14 06:00:01;1951-05-15 06:00:00;1951-05-14;0.0;Y
1951-05-15 06:00:01;1951-05-16 06:00:00;1951-05-15;3.6;Y
1951-05-16 06:00:01;1951-05-17 06:00:00;1951-05-16;0.0;Y
1951-05-17 06:00:01;1951-05-18 06:00:00;1951-05-17;0.0;Y
1951-05-18 06:00:01;1951-05-19 06:00:00;1951-05-18;0.0;Y
1951-05-19 06:00:01;1951-05-20 06:00:00;1951-05-19;0.0;Y
1951-05-20 06:00:01;1951-05-21 06:00:00;1951-05-20;0.0;Y
1951-05-21 06:00:01;1951-05-22 06:00:00;1951-05-21;0.0;Y
1951-05-22 06:00:01;1951-05-23 06:00:00;1951-05-22;0.0;Y
1951-05-23 06:00:01;1951-05-24 06:00:00;1951-05-23;0.0;Y
1951-05-24 06:00:01;1951-05-25 06:00:00;1951-05-24;0.0;Y
1951-05-25 06:00:01;1951-05-26 06:00:00;1951-05-25;0.0;Y
1951-05-26 06:00:01;1951-05-27 06:00:00;1951-05-26;0.0;Y
1951-05-27 06:00:01;1951-05-28 06:00:00;1951-05-27;0.0;Y
1951-05-28 06:00:01;1951-05-29 06:00:00;1951-05-28;0.6;Y
1951-05-29 06:00:01;1951-05-30 06:00:00;1951-05-29;0.0;Y
1951-05-30 06:00:01;1951-05-31 06:00:00;1951-05-30;0.0;Y
1951-05-31 06:00:01;1951-06-01 06:00:00;1951-05-31;0.0;Y
1951-06-01 06:00:01;1951-06-02 06:00:00;1951-06-01;0.0;Y
1951-06-02 06:00:01;1951-06-03 06:00:00;1951-06-02;0.0;Y
1951-06-03 06:00:01;1951-06-04 06:00:00;1951-06-03;0.0;Y
1951-06-04 06:00:01;1951-06-05 06:00:00;1951-06-04;0.0;Y
1951-06-05 06:00:01;1951-06-06 06:00:00;1951-06-05;3.8;Y
1951-06-06 06:00:01;1951-06-07 06:00:00;1951-06-06;0.0;Y
1951-06-07 06:00:01;1951-06-08 06:00:00;1951-06-07;0.0;Y
1951-06-08 06:00:01;1951-06-09 06:00:00;1951-06-08;0.0;Y
1951-06-09 06:00:01;1951-06-10 06:00:00;1951-06-09;0.0;Y
1951-06-10 06:00:01;1951-06-11 06:00:00;1951-06-10;0.0;Y
1951-06-11 06:00:01;1951-06-12 06:00:00;1951-06-11;1.0;Y
1951-06-12 06:00:01;1951-06-13 06:00:00;1951-06-12;5.6;Y
1951-06-13 06:00:01;1951-06-14 06:00:00;1951-06-13;0.4;Y
1951-06-14 06:00:01;1951-06-15 06:00:00;1951-06-14;1.5;Y
1951-06-15 06:00:01;1951-06-16 06:00:00;1951-06-15;0.0;Y
1951-06-16 06:00:01;1951-06-17 06:00:00;1951-06-16;0.0;Y
1951-06-17 06:00:01;1951-06-18 06:00:00;1951-06-17;0.0;Y
1951-06-18 06:00:01;1951-06-19 06:00:00;1951-06-18;0.0;Y
1951-06-19 06:00:01;1951-06-20 06:00:00;1951-06-19;0.0;Y
1951-06-20 06:00:01;1951-06-21 06:00:00;1951-06-20;0.0;Y
1951-06-21 06:00:01;1951-06-22 06:00:00;1951-06-21;0.0;Y
1951-06-22 06:00:01;1951-06-23 06:00:00;1951-06-22;1.7;Y
1951-06-23 06:00:01;1951-06-24 06:00:00;1951-06-23;17.6;Y
1951-06-24 06:00:01;1951-06-25 06:00:00;1951-06-24;25.3;Y
1951-06-25 06:00:01;1951-06-26 06:00:00;1951-06-25;0.0;Y
1951-06-26 06:00:01;1951-06-27 06:00:00;1951-06-26;0.0;Y
1951-06-27 06:00:01;1951-06-28 06:00:00;1951-06-27;0.0;Y
1951-06-28 06:00:01;1951-06-29 06:00:00;1951-06-28;0.0;Y
1951-06-29 06:00:01;1951-06-30 06:00:00;1951-06-29;0.0;Y
1951-06-30 06:00:01;1951-07-01 06:00:00;1951-06-30;0.0;Y
1951-07-01 06:00:01;1951-07-02 06:00:00;1951-07-01;0.8;Y
1951-07-02 06:00:01;1951-07-03 06:00:00;1951-07-02;0.0;Y
1951-07-03 06:00:01;1951-07-04 06:00:00;1951-07-03;2.5;Y
1951-07-04 06:00:01;1951-07-05 06:00:00;1951-07-04;1.0;Y
1951-07-05 06:00:01;1951-07-06 06:00:00;1951-07-05;5.7;Y
1951-07-06 06:00:01;1951-07-07 06:00:00;1951-07-06;0.0;Y
1951-07-07 06:00:01;1951-07-08 06:00:00;1951-07-07;5.5;Y
1951-07-08 06:00:01;1951-07-09 06:00:00;1951-07-08;0.0;Y
1951-07-09 06:00:01;1951-07-10 06:00:00;1951-07-09;9.3;Y
1951-07-10 06:00:01;1951-07-11 06:00:00;1951-07-10;4.9;Y
1951-07-11 06:00:01;1951-07-12 06:00:00;1951-07-11;0.0;Y
1951-07-12 06:00:01;1951-07-13 06:00:00;1951-07-12;0.2;Y
1951-07-13 06:00:01;1951-07-14 06:00:00;1951-07-13;5.3;Y
1951-07-14 06:00:01;1951-07-15 06:00:00;1951-07-14;0.8;Y
1951-07-15 06:00:01;1951-07-16 06:00:00;1951-07-15;0.0;Y
1951-07-16 06:00:01;1951-07-17 06:00:00;1951-07-16;0.0;Y
1951-07-17 06:00:01;1951-07-18 06:00:00;1951-07-17;0.0;Y
1951-07-18 06:00:01;1951-07-19 06:00:00;1951-07-18;8.9;Y
1951-07-19 06:00:01;1951-07-20 06:00:00;1951-07-19;0.0;Y
1951-07-20 06:00:01;1951-07-21 06:00:00;1951-07-20;0.0;Y
1951-07-21 06:00:01;1951-07-22 06:00:00;1951-07-21;0.0;Y
1951-07-22 06:00:01;1951-07-23 06:00:00;1951-07-22;0.0;Y
1951-07-23 06:00:01;1951-07-24 06:00:00;1951-07-23;0.0;Y
1951-07-24 06:00:01;1951-07-25 06:00:00;1951-07-24;1.5;Y
1951-07-25 06:00:01;1951-07-26 06:00:00;1951-07-25;0.0;Y
1951-07-26 06:00:01;1951-07-27 06:00:00;1951-07-26;0.0;Y
1951-07-27 06:00:01;1951-07-28 06:00:00;1951-07-27;0.0;Y
1951-07-28 06:00:01;1951-07-29 06:00:00;1951-07-28;1.6;Y
1951-07-29 06:00:01;1951-07-30 06:00:00;1951-07-29;0.0;Y
1951-07-30 06:00:01;1951-07-31 06:00:00;1951-07-30;0.0;Y
1951-07-31 06:00:01;1951-08-01 06:00:00;1951-07-31;0.0;Y
1951-08-01 06:00:01;1951-08-02 06:00:00;1951-08-01;0.0;Y
1951-08-02 06:00:01;1951-08-03 06:00:00;1951-08-02;5.6;Y
1951-08-03 06:00:01;1951-08-04 06:00:00;1951-08-03;0.0;Y
1951-08-04 06:00:01;1951-08-05 06:00:00;1951-08-04;0.0;Y
1951-08-05 06:00:01;1951-08-06 06:00:00;1951-08-05;4.5;Y
1951-08-06 06:00:01;1951-08-07 06:00:00;1951-08-06;0.0;Y
1951-08-07 06:00:01;1951-08-08 06:00:00;1951-08-07;2.8;Y
1951-08-08 06:00:01;1951-08-09 06:00:00;1951-08-08;20.5;Y
1951-08-09 06:00:01;1951-08-10 06:00:00;1951-08-09;16.3;Y
1951-08-10 06:00:01;1951-08-11 06:00:00;1951-08-10;0.0;Y
1951-08-11 06:00:01;1951-08-12 06:00:00;1951-08-11;0.0;Y
1951-08-12 06:00:01;1951-08-13 06:00:00;1951-08-12;12.7;Y
1951-08-13 06:00:01;1951-08-14 06:00:00;1951-08-13;19.8;Y
1951-08-14 06:00:01;1951-08-15 06:00:00;1951-08-14;5.6;Y
1951-08-15 06:00:01;1951-08-16 06:00:00;1951-08-15;0.0;Y
1951-08-16 06:00:01;1951-08-17 06:00:00;1951-08-16;1.5;Y
1951-08-17 06:00:01;1951-08-18 06:00:00;1951-08-17;0.0;Y
1951-08-18 06:00:01;1951-08-19 06:00:00;1951-08-18;0.0;Y
1951-08-19 06:00:01;1951-08-20 06:00:00;1951-08-19;1.0;Y
1951-08-20 06:00:01;1951-08-21 06:00:00;1951-08-20;10.5;Y
1951-08-21 06:00:01;1951-08-22 06:00:00;1951-08-21;8.2;Y
1951-08-22 06:00:01;1951-08-23 06:00:00;1951-08-22;0.4;Y
1951-08-23 06:00:01;1951-08-24 06:00:00;1951-08-23;0.0;Y
1951-08-24 06:00:01;1951-08-25 06:00:00;1951-08-24;0.0;Y
1951-08-25 06:00:01;1951-08-26 06:00:00;1951-08-25;0.0;Y
1951-08-26 06:00:01;1951-08-27 06:00:00;1951-08-26;0.0;Y
1951-08-27 06:00:01;1951-08-28 06:00:00;1951-08-27;41.2;Y
1951-08-28 06:00:01;1951-08-29 06:00:00;1951-08-28;5.6;Y
1951-08-29 06:00:01;1951-08-30 06:00:00;1951-08-29;4.2;Y
1951-08-30 06:00:01;1951-08-31 06:00:00;1951-08-30;0.0;Y
1951-08-31 06:00:01;1951-09-01 06:00:00;1951-08-31;4.6;Y
1951-09-01 06:00:01;1951-09-02 06:00:00;1951-09-01;7.8;Y
1951-09-02 06:00:01;1951-09-03 06:00:00;1951-09-02;5.8;Y
1951-09-03 06:00:01;1951-09-04 06:00:00;1951-09-03;0.0;Y
1951-09-04 06:00:01;1951-09-05 06:00:00;1951-09-04;1.6;Y
1951-09-05 06:00:01;1951-09-06 06:00:00;1951-09-05;0.4;Y
1951-09-06 06:00:01;1951-09-07 06:00:00;1951-09-06;0.0;Y
1951-09-07 06:00:01;1951-09-08 06:00:00;1951-09-07;0.0;Y
1951-09-08 06:00:01;1951-09-09 06:00:00;1951-09-08;0.0;Y
1951-09-09 06:00:01;1951-09-10 06:00:00;1951-09-09;0.0;Y
1951-09-10 06:00:01;1951-09-11 06:00:00;1951-09-10;0.0;Y
1951-09-11 06:00:01;1951-09-12 06:00:00;1951-09-11;0.0;Y
1951-09-12 06:00:01;1951-09-13 06:00:00;1951-09-12;0.7;Y
1951-09-13 06:00:01;1951-09-14 06:00:00;1951-09-13;3.1;Y
1951-09-14 06:00:01;1951-09-15 06:00:00;1951-09-14;0.0;Y
1951-09-15 06:00:01;1951-09-16 06:00:00;1951-09-15;25.3;Y
1951-09-16 06:00:01;1951-09-17 06:00:00;1951-09-16;0.0;Y
1951-09-17 06:00:01;1951-09-18 06:00:00;1951-09-17;0.0;Y
1951-09-18 06:00:01;1951-09-19 06:00:00;1951-09-18;17.5;Y
1951-09-19 06:00:01;1951-09-20 06:00:00;1951-09-19;0.0;Y
1951-09-20 06:00:01;1951-09-21 06:00:00;1951-09-20;0.0;Y
1951-09-21 06:00:01;1951-09-22 06:00:00;1951-09-21;0.0;Y
1951-09-22 06:00:01;1951-09-23 06:00:00;1951-09-22;0.0;Y
1951-09-23 06:00:01;1951-09-24 06:00:00;1951-09-23;0.0;Y
1951-09-24 06:00:01;1951-09-25 06:00:00;1951-09-24;0.0;Y
1951-09-25 06:00:01;1951-09-26 06:00:00;1951-09-25;0.0;Y
1951-09-26 06:00:01;1951-09-27 06:00:00;1951-09-26;0.0;Y
1951-09-27 06:00:01;1951-09-28 06:00:00;1951-09-27;3.7;Y
1951-09-28 06:00:01;1951-09-29 06:00:00;1951-09-28;0.0;Y
1951-09-29 06:00:01;1951-09-30 06:00:00;1951-09-29;0.0;Y
1951-09-30 06:00:01;1951-10-01 06:00:00;1951-09-30;0.0;Y
1951-10-01 06:00:01;1951-10-02 06:00:00;1951-10-01;0.0;Y
1951-10-02 06:00:01;1951-10-03 06:00:00;1951-10-02;0.0;Y
1951-10-03 06:00:01;1951-10-04 06:00:00;1951-10-03;0.0;Y
1951-10-04 06:00:01;1951-10-05 06:00:00;1951-10-04;0.0;Y
1951-10-05 06:00:01;1951-10-06 06:00:00;1951-10-05;0.0;Y
1951-10-06 06:00:01;1951-10-07 06:00:00;1951-10-06;0.0;Y
1951-10-07 06:00:01;1951-10-08 06:00:00;1951-10-07;0.0;Y
1951-10-08 06:00:01;1951-10-09 06:00:00;1951-10-08;0.0;Y
1951-10-09 06:00:01;1951-10-10 06:00:00;1951-10-09;0.0;Y
1951-10-10 06:00:01;1951-10-11 06:00:00;1951-10-10;0.0;Y
1951-10-11 06:00:01;1951-10-12 06:00:00;1951-10-11;0.0;Y
1951-10-12 06:00:01;1951-10-13 06:00:00;1951-10-12;0.0;Y
1951-10-13 06:00:01;1951-10-14 06:00:00;1951-10-13;0.0;Y
1951-10-14 06:00:01;1951-10-15 06:00:00;1951-10-14;0.0;Y
1951-10-15 06:00:01;1951-10-16 06:00:00;1951-10-15;0.0;Y
1951-10-16 06:00:01;1951-10-17 06:00:00;1951-10-16;0.0;Y
1951-10-17 06:00:01;1951-10-18 06:00:00;1951-10-17;0.0;Y
1951-10-18 06:00:01;1951-10-19 06:00:00;1951-10-18;0.0;Y
1951-10-19 06:00:01;1951-10-20 06:00:00;1951-10-19;0.0;Y
1951-10-20 06:00:01;1951-10-21 06:00:00;1951-10-20;0.0;Y
1951-10-21 06:00:01;1951-10-22 06:00:00;1951-10-21;0.0;Y
1951-10-22 06:00:01;1951-10-23 06:00:00;1951-10-22;12.6;Y
1951-10-23 06:00:01;1951-10-24 06:00:00;1951-10-23;0.0;Y
1951-10-24 06:00:01;1951-10-25 06:00:00;1951-10-24;0.0;Y
1951-10-25 06:00:01;1951-10-26 06:00:00;1951-10-25;0.0;Y
1951-10-26 06:00:01;1951-10-27 06:00:00;1951-10-26;0.0;Y
1951-10-27 06:00:01;1951-10-28 06:00:00;1951-10-27;0.0;Y
1951-10-28 06:00:01;1951-10-29 06:00:00;1951-10-28;0.0;Y
1951-10-29 06:00:01;1951-10-30 06:00:00;1951-10-29;0.0;Y
1951-10-30 06:00:01;1951-10-31 06:00:00;1951-10-30;3.0;Y
1951-10-31 06:00:01;1951-11-01 06:00:00;1951-10-31;0.9;Y
1951-11-01 06:00:01;1951-11-02 06:00:00;1951-11-01;0.0;Y
1951-11-02 06:00:01;1951-11-03 06:00:00;1951-11-02;0.0;Y
1951-11-03 06:00:01;1951-11-04 06:00:00;1951-11-03;0.0;Y
1951-11-04 06:00:01;1951-11-05 06:00:00;1951-11-04;0.0;Y
1951-11-05 06:00:01;1951-11-06 06:00:00;1951-11-05;0.0;Y
1951-11-06 06:00:01;1951-11-07 06:00:00;1951-11-06;0.0;Y
1951-11-07 06:00:01;1951-11-08 06:00:00;1951-11-07;14.2;Y
1951-11-08 06:00:01;1951-11-09 06:00:00;1951-11-08;7.9;Y
1951-11-09 06:00:01;1951-11-10 06:00:00;1951-11-09;3.5;Y
1951-11-10 06:00:01;1951-11-11 06:00:00;1951-11-10;20.1;Y
1951-11-11 06:00:01;1951-11-12 06:00:00;1951-11-11;1.7;Y
1951-11-12 06:00:01;1951-11-13 06:00:00;1951-11-12;0.4;Y
1951-11-13 06:00:01;1951-11-14 06:00:00;1951-11-13;4.4;Y
1951-11-14 06:00:01;1951-11-15 06:00:00;1951-11-14;1.3;Y
1951-11-15 06:00:01;1951-11-16 06:00:00;1951-11-15;9.8;Y
1951-11-16 06:00:01;1951-11-17 06:00:00;1951-11-16;1.7;Y
1951-11-17 06:00:01;1951-11-18 06:00:00;1951-11-17;14.6;Y
1951-11-18 06:00:01;1951-11-19 06:00:00;1951-11-18;5.3;Y
1951-11-19 06:00:01;1951-11-20 06:00:00;1951-11-19;15.7;Y
1951-11-20 06:00:01;1951-11-21 06:00:00;1951-11-20;1.1;Y
1951-11-21 06:00:01;1951-11-22 06:00:00;1951-11-21;7.6;Y
1951-11-22 06:00:01;1951-11-23 06:00:00;1951-11-22;13.5;Y
